Inches,CPU_Frequency_Numeric,Ram_Numeric,Size_Numeric,Weight_Numeric,Log_Price_dollars,Company_Acer,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,Cpu_Company_AMD,Cpu_Company_Intel,Memory_Structure_Categories_Flash,Memory_Structure_Categories_HDD,Memory_Structure_Categories_Hybrid,Memory_Structure_Categories_SSD,Gpu_Company_AMD,Gpu_Company_Intel,Gpu_Company_Nvidia,OpSys_Android,OpSys_Chrome OS,OpSys_Linux,OpSys_Mac OS X,OpSys_No OS,OpSys_Windows 10,OpSys_Windows 10 S,OpSys_Windows 7,OpSys_macOS,Actual_LR,Predicted_LR,pctDiff_LR,Diff_LR,Actual_RF,Predicted_RF,pctDiff_RF,Diff_RF,Actual_NN,Predicted_NN,pctDiff_NN,Diff_NN
15.6,2.6,12,128,2.06,7.264730177929867,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1429.0,1372.0,4.0,-57.0,1429.0,1257.0,12.0,-172.0,1429.0,1262.0,12.0,-167.0
15.6,2.3,4,500,2.06,6.272877006546167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,530.0,690.0,30.0,160.0,530.0,770.0,45.0,240.0,530.0,684.0,29.0,154.0
15.6,1.6,8,256,2.05,6.70073110954781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,813.0,860.0,6.0,47.0,813.0,1026.0,26.0,213.0,813.0,972.0,20.0,159.0
15.6,2.5,8,256,2.04,6.885509670034818,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,978.0,1390.0,42.0,412.0,978.0,1064.0,9.0,86.0,978.0,1134.0,16.0,156.0
15.6,2.5,4,256,2.04,6.827629234502852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,923.0,1011.0,9.0,88.0,923.0,970.0,5.0,47.0,923.0,905.0,2.0,-18.0
15.6,2.7,8,2000,2.04,6.539585955617669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,692.0,1108.0,60.0,416.0,692.0,707.0,2.0,15.0,692.0,725.0,5.0,33.0
15.6,2.9,6,1000,2.04,6.405228458030842,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,605.0,909.0,50.0,304.0,605.0,606.0,0.0,1.0,605.0,659.0,9.0,54.0
15.6,2.0,6,1000,2.04,6.385194398997726,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,593.0,683.0,15.0,90.0,593.0,538.0,9.0,-55.0,593.0,688.0,16.0,95.0
15.6,1.8,8,128,2.02,6.846943139585379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,941.0,1025.0,9.0,84.0,941.0,1073.0,14.0,132.0,941.0,1061.0,13.0,120.0
15.6,2.7,8,8,2.0,7.813591552952433,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2474.0,1423.0,42.0,-1051.0,2474.0,1102.0,55.0,-1372.0,2474.0,1890.0,24.0,-584.0
15.6,2.7,8,256,2.0,7.761744984658913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2349.0,1490.0,37.0,-859.0,2349.0,1173.0,50.0,-1176.0,2349.0,1220.0,48.0,-1129.0
14.0,2.7,8,256,2.0,7.2909747781429814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1467.0,1338.0,9.0,-129.0,1467.0,1270.0,13.0,-197.0,1467.0,1469.0,0.0,2.0
15.6,2.7,8,256,2.0,7.204892510204673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1346.0,1196.0,11.0,-150.0,1346.0,1269.0,6.0,-77.0,1346.0,1409.0,5.0,63.0
15.6,2.5,8,500,2.0,6.852242569051878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,946.0,874.0,8.0,-72.0,946.0,1124.0,19.0,178.0,946.0,1063.0,12.0,117.0
15.6,2.5,8,128,2.0,6.77078942390898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,872.0,1208.0,39.0,336.0,872.0,1033.0,18.0,161.0,872.0,1085.0,24.0,213.0
15.6,2.4,4,500,2.0,6.601230118728877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,736.0,710.0,4.0,-26.0,736.0,591.0,20.0,-145.0,736.0,637.0,13.0,-99.0
15.6,2.5,4,256,2.0,6.4692503167957724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,645.0,913.0,42.0,268.0,645.0,691.0,7.0,46.0,645.0,805.0,25.0,160.0
17.3,2.0,4,1000,2.0,6.429719478039138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,620.0,615.0,1.0,-5.0,620.0,558.0,10.0,-62.0,620.0,602.0,3.0,-18.0
15.6,2.0,4,256,2.0,6.124683390894205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,457.0,623.0,36.0,166.0,457.0,439.0,4.0,-18.0,457.0,541.0,18.0,84.0
15.6,1.1,8,1000,2.0,6.0844994130751715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,439.0,560.0,28.0,121.0,439.0,790.0,80.0,351.0,439.0,545.0,24.0,106.0
15.6,2.0,4,1000,2.0,6.059123195581797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,428.0,474.0,11.0,46.0,428.0,380.0,11.0,-48.0,428.0,419.0,2.0,-9.0
15.6,1.8,4,500,2.0,5.950642552587727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,384.0,344.0,10.0,-40.0,384.0,351.0,9.0,-33.0,384.0,323.0,16.0,-61.0
15.6,1.1,4,1000,2.0,5.921578419643816,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,373.0,468.0,25.0,95.0,373.0,421.0,13.0,48.0,373.0,409.0,10.0,36.0
15.6,2.7,8,1000,1.98,6.963189985870238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1057.0,1132.0,7.0,75.0,1057.0,1111.0,5.0,54.0,1057.0,1043.0,1.0,-14.0
14.0,2.8,16,512,1.95,8.067462667010057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3189.0,2930.0,8.0,-259.0,3189.0,2316.0,27.0,-873.0,3189.0,2863.0,10.0,-326.0
14.0,2.8,16,256,1.95,7.958227192322312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2859.0,2834.0,1.0,-25.0,2859.0,2102.0,26.0,-757.0,2859.0,2832.0,1.0,-27.0
15.6,1.6,8,256,1.95,7.1846291527173145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1319.0,865.0,34.0,-454.0,1319.0,681.0,48.0,-638.0,1319.0,833.0,37.0,-486.0
14.0,2.3,8,256,1.95,7.181591944611865,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1315.0,1752.0,33.0,437.0,1315.0,1631.0,24.0,316.0,1315.0,1787.0,36.0,472.0
14.0,2.5,4,500,1.95,7.061334366910438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1166.0,803.0,31.0,-363.0,1166.0,1218.0,4.0,52.0,1166.0,936.0,20.0,-230.0
14.0,1.6,8,2000,1.94,6.059123195581797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,428.0,907.0,112.0,479.0,428.0,609.0,42.0,181.0,428.0,655.0,53.0,227.0
15.6,2.7,8,256,1.91,6.673297967767654,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,791.0,1194.0,51.0,403.0,791.0,988.0,25.0,197.0,791.0,910.0,15.0,119.0
15.6,3.0,4,256,1.91,6.3080984415095305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,549.0,748.0,36.0,199.0,549.0,532.0,3.0,-17.0,549.0,548.0,0.0,-1.0
15.6,2.5,8,256,1.9,7.405495663199472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1645.0,1549.0,6.0,-96.0,1645.0,1952.0,19.0,307.0,1645.0,1568.0,5.0,-77.0
15.6,2.8,8,256,1.9,7.323170717943469,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1515.0,1331.0,12.0,-184.0,1515.0,1576.0,4.0,61.0,1515.0,1300.0,14.0,-215.0
15.6,2.5,8,128,1.9,6.946975992135418,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1040.0,1203.0,16.0,163.0,1040.0,987.0,5.0,-53.0,1040.0,791.0,24.0,-249.0
15.6,2.5,8,128,1.9,6.795705775173514,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,894.0,1051.0,18.0,157.0,894.0,967.0,8.0,73.0,894.0,876.0,2.0,-18.0
15.6,2.0,4,500,1.9,6.20455776256869,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,495.0,398.0,20.0,-97.0,495.0,404.0,18.0,-91.0,495.0,352.0,29.0,-143.0
15.6,2.0,4,1000,1.9,6.003887067106539,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,405.0,397.0,2.0,-8.0,405.0,433.0,7.0,28.0,405.0,430.0,6.0,25.0
15.6,1.44,4,64,1.89,5.6131281063880705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,274.0,269.0,2.0,-5.0,274.0,303.0,11.0,29.0,274.0,252.0,8.0,-22.0
15.6,2.5,8,1000,1.86,6.555356891810665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,703.0,916.0,30.0,213.0,703.0,820.0,17.0,117.0,703.0,880.0,25.0,177.0
15.6,2.5,8,256,1.86,6.450470422144176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,633.0,841.0,33.0,208.0,633.0,695.0,10.0,62.0,633.0,672.0,6.0,39.0
15.6,2.0,4,500,1.86,6.180016653652572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,483.0,623.0,29.0,140.0,483.0,465.0,4.0,-18.0,483.0,688.0,42.0,205.0
15.6,1.6,4,256,1.86,6.0844994130751715,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,439.0,782.0,78.0,343.0,439.0,543.0,24.0,104.0,439.0,788.0,79.0,349.0
15.6,2.5,4,256,1.86,6.0063531596017325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,406.0,649.0,60.0,243.0,406.0,468.0,15.0,62.0,406.0,510.0,26.0,104.0
15.6,1.6,4,1000,1.86,5.762051382780177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,318.0,415.0,30.0,97.0,318.0,321.0,1.0,3.0,318.0,443.0,39.0,125.0
15.6,2.0,4,1000,1.85,6.202535517187923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,494.0,608.0,23.0,114.0,494.0,474.0,4.0,-20.0,494.0,567.0,15.0,73.0
15.6,2.4,8,256,1.84,7.746732907753622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2314.0,1212.0,48.0,-1102.0,2314.0,1619.0,30.0,-695.0,2314.0,1275.0,45.0,-1039.0
15.6,2.5,4,256,1.8,6.837332814685591,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,932.0,920.0,1.0,-12.0,932.0,651.0,30.0,-281.0,932.0,920.0,1.0,-12.0
14.0,2.5,4,128,1.8,6.553933404025811,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,702.0,1012.0,44.0,310.0,702.0,707.0,1.0,5.0,702.0,660.0,6.0,-42.0
15.6,1.6,4,500,1.8,5.8289456176102075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,340.0,564.0,66.0,224.0,340.0,679.0,100.0,339.0,340.0,503.0,48.0,163.0
14.0,1.6,8,256,1.75,7.050989447068045,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1154.0,956.0,17.0,-198.0,1154.0,1100.0,5.0,-54.0,1154.0,1200.0,4.0,46.0
14.0,2.3,4,500,1.75,6.914730892718563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1007.0,768.0,24.0,-239.0,1007.0,1039.0,3.0,32.0,1007.0,684.0,32.0,-323.0
14.0,2.4,4,256,1.74,6.539585955617669,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,692.0,999.0,44.0,307.0,692.0,763.0,10.0,71.0,692.0,1085.0,57.0,393.0
14.0,2.8,8,512,1.7,7.667158255319148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2137.0,1589.0,26.0,-548.0,2137.0,1645.0,23.0,-492.0,2137.0,1909.0,11.0,-228.0
15.6,1.8,8,256,1.7,7.114769448366463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1230.0,1025.0,17.0,-205.0,1230.0,1038.0,16.0,-192.0,1230.0,956.0,22.0,-274.0
15.6,2.7,8,256,1.7,7.051855622955894,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1155.0,1320.0,14.0,165.0,1155.0,1251.0,8.0,96.0,1155.0,1091.0,6.0,-64.0
14.0,2.3,4,508,1.7,7.004881989712859,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1102.0,1424.0,29.0,322.0,1102.0,1090.0,1.0,-12.0,1102.0,1057.0,4.0,-45.0
14.0,2.7,8,256,1.7,6.490723534502507,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,659.0,908.0,38.0,249.0,659.0,1156.0,75.0,497.0,659.0,717.0,9.0,58.0
14.0,1.6,4,32,1.68,5.950642552587727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,384.0,291.0,24.0,-93.0,384.0,362.0,6.0,-22.0,384.0,397.0,3.0,13.0
14.0,1.6,2,32,1.68,5.8944028342648505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,363.0,266.0,27.0,-97.0,363.0,228.0,37.0,-135.0,363.0,230.0,37.0,-133.0
14.1,1.1,4,32,1.65,5.948034989180646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,383.0,362.0,5.0,-21.0,383.0,315.0,18.0,-68.0,383.0,309.0,19.0,-74.0
14.0,2.5,4,256,1.64,6.975413927455952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1070.0,1121.0,5.0,51.0,1070.0,832.0,22.0,-238.0,1070.0,1093.0,2.0,23.0
15.6,2.7,16,512,1.63,7.387090235656757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1615.0,1954.0,21.0,339.0,1615.0,2169.0,34.0,554.0,1615.0,1816.0,12.0,201.0
14.0,2.4,4,128,1.63,6.645090969505644,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,769.0,1231.0,60.0,462.0,769.0,753.0,2.0,-16.0,769.0,616.0,20.0,-153.0
14.0,2.5,8,256,1.6,7.122059881629142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1239.0,1360.0,10.0,121.0,1239.0,1223.0,1.0,-16.0,1239.0,1444.0,17.0,205.0
13.3,1.6,8,256,1.6,7.002155954403621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1099.0,815.0,26.0,-284.0,1099.0,866.0,21.0,-233.0,1099.0,863.0,22.0,-236.0
14.0,2.5,4,500,1.6,6.870053411798126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,963.0,809.0,16.0,-154.0,963.0,810.0,16.0,-153.0,963.0,848.0,12.0,-115.0
14.0,2.5,8,256,1.6,6.851184927493743,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,945.0,1360.0,44.0,415.0,945.0,1223.0,29.0,278.0,945.0,1444.0,53.0,499.0
13.3,2.5,8,256,1.6,6.7661917146603505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,868.0,1050.0,21.0,182.0,868.0,915.0,5.0,47.0,868.0,977.0,13.0,109.0
14.0,2.0,4,128,1.6,6.695798917058491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,809.0,971.0,20.0,162.0,809.0,731.0,10.0,-78.0,809.0,765.0,5.0,-44.0
14.0,1.6,4,128,1.6,5.950642552587727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,384.0,350.0,9.0,-34.0,384.0,620.0,61.0,236.0,384.0,434.0,13.0,50.0
14.0,1.1,4,32,1.6,5.8916442118257715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,362.0,300.0,17.0,-62.0,362.0,336.0,7.0,-26.0,362.0,239.0,34.0,-123.0
14.0,2.7,8,256,1.58,7.395107546562485,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1628.0,1298.0,20.0,-330.0,1628.0,1427.0,12.0,-201.0,1628.0,1478.0,9.0,-150.0
14.0,2.4,8,256,1.56,7.20934025660291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1352.0,1321.0,2.0,-31.0,1352.0,1294.0,4.0,-58.0,1352.0,1430.0,6.0,78.0
14.0,2.5,8,256,1.54,7.638198244285779,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2076.0,1339.0,35.0,-737.0,2076.0,1519.0,27.0,-557.0,2076.0,1366.0,34.0,-710.0
15.6,1.8,16,256,1.5,7.23561914106675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1388.0,1514.0,9.0,126.0,1388.0,1654.0,19.0,266.0,1388.0,1344.0,3.0,-44.0
13.3,2.3,8,256,1.5,7.193685818395112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1331.0,1349.0,1.0,18.0,1331.0,1179.0,11.0,-152.0,1331.0,1472.0,11.0,141.0
12.5,2.3,4,128,1.5,7.157735484249907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1284.0,1606.0,25.0,322.0,1284.0,1282.0,0.0,-2.0,1284.0,1239.0,3.0,-45.0
14.0,2.7,8,512,1.5,6.778784897685177,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,879.0,874.0,1.0,-5.0,879.0,1448.0,65.0,569.0,879.0,991.0,13.0,112.0
13.3,2.5,6,1000,1.5,6.555356891810665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,703.0,882.0,25.0,179.0,703.0,810.0,15.0,107.0,703.0,657.0,7.0,-46.0
14.0,1.6,4,16,1.5,5.8805329864007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,358.0,355.0,1.0,-3.0,358.0,335.0,6.0,-23.0,358.0,462.0,29.0,104.0
14.0,1.1,4,32,1.5,5.793013608384144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,328.0,363.0,11.0,35.0,328.0,314.0,4.0,-14.0,328.0,307.0,6.0,-21.0
14.0,1.6,2,64,1.5,5.529429087511423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,252.0,389.0,54.0,137.0,252.0,317.0,26.0,65.0,252.0,253.0,1.0,1.0
14.0,1.6,2,64,1.5,5.529429087511423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,252.0,389.0,54.0,137.0,252.0,317.0,26.0,65.0,252.0,253.0,1.0,1.0
13.3,1.8,16,512,1.49,7.183111701743281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1317.0,1711.0,30.0,394.0,1317.0,1592.0,21.0,275.0,1317.0,2002.0,52.0,685.0
13.3,2.7,8,256,1.49,7.089243155027514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1199.0,1486.0,24.0,287.0,1199.0,1406.0,17.0,207.0,1199.0,1469.0,23.0,270.0
13.3,1.6,8,512,1.49,6.961296045910167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1055.0,1128.0,7.0,73.0,1055.0,1336.0,27.0,281.0,1055.0,1756.0,66.0,701.0
13.3,1.6,4,500,1.49,6.720220155135295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,829.0,649.0,22.0,-180.0,829.0,761.0,8.0,-68.0,829.0,689.0,17.0,-140.0
14.0,2.5,4,256,1.48,7.466799475018602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1749.0,1117.0,36.0,-632.0,1749.0,899.0,49.0,-850.0,1749.0,1117.0,36.0,-632.0
